,BBL,GHG_12,siteEUI_12,income_12,GHG_14,siteEUI_14,income_14,decreaseGHG,decreaseGHGAmount,decreaseSiteEUI,decreaseSiteEUIAmount
670,3051010017,561.39,90.3,24271.0,678.2,116.4,24271.0,True,116.81000000000006,True,26.10000000000001
671,1009350013,1345.44,93.4,51510.0,1302.5,106.6,51510.0,False,-42.940000000000055,True,13.199999999999989
672,1009357501,576.37,107.3,51510.0,632.5,128.3,51510.0,True,56.129999999999995,True,21.000000000000014
673,1009360037,1275.84,61.9,51510.0,1264.4,75.6,51510.0,False,-11.439999999999827,True,13.699999999999996
674,1009367501,6208.38,108.9,51510.0,6228.3,114.3,51510.0,True,19.920000000000073,True,5.3999999999999915
675,1009390001,1779.91,64.4,51510.0,1917.2,75.2,51510.0,True,137.28999999999996,True,10.799999999999997
676,1009390028,1142.04,89.1,51510.0,1160.0,96.3,51510.0,True,17.960000000000036,True,7.200000000000003
677,1009390038,827.72,80.8,51510.0,789.7,81.6,51510.0,False,-38.01999999999998,True,0.7999999999999972
678,1009397501,792.34,71.4,51510.0,807.4,94.1,51510.0,True,15.059999999999945,True,22.69999999999999
679,1009430001,505.81,77.7,34353.0,588.3,96.7,34353.0,True,82.48999999999995,True,19.0
680,1009430052,495.74,65.6,34353.0,512.2,73.6,34353.0,True,16.460000000000036,True,8.0
681,1009437501,7517.17,112.9,34353.0,6426.1,103.3,34353.0,False,-1091.0699999999997,False,-9.600000000000009
682,1009440001,479.08,57.8,34353.0,489.2,63.6,34353.0,True,10.120000000000005,True,5.800000000000004
683,1009440010,1087.39,25.2,34353.0,3502.9,93.3,34353.0,True,2415.51,True,68.1
684,1009440045,1618.43,83.8,34353.0,1690.8,95.6,34353.0,True,72.36999999999989,True,11.799999999999997
685,1009457501,5445.26,110.9,46691.0,3559.7,98.9,46691.0,False,-1885.5600000000004,False,-12.0
686,1009697501,2871.76,82.5,14409.0,2833.3,92.9,14409.0,False,-38.460000000000036,True,10.400000000000006
687,1009910060,5506.5,53.8,16314.0,6107.1,64.6,16314.0,True,600.6000000000004,True,10.799999999999997
688,1009910061,1500.07,47.2,16314.0,1567.9,53.3,16314.0,True,67.83000000000015,True,6.099999999999994
689,1013880056,774.08,62.6,38598.0,719.3,63.3,38598.0,False,-54.780000000000086,True,0.6999999999999957
690,1015787501,521.9,67.9,69163.0,594.2,86.0,69163.0,True,72.30000000000007,True,18.099999999999994
691,1009970019,1006.78,111.3,12173.0,1020.9,120.1,12173.0,True,14.120000000000005,True,8.799999999999997
692,1009990054,597.96,139.2,26625.0,569.4,142.2,26625.0,False,-28.56000000000006,True,3.0
693,1004257502,361.94,57.4,85000.0,709.8,174.7,85000.0,True,347.85999999999996,True,117.29999999999998
694,1014270030,522.3,39.1,75747.0,579.3,46.8,75747.0,True,57.0,True,7.699999999999996
695,1010037501,3948.75,96.9,52386.0,5179.8,160.6,52386.0,True,1231.0500000000002,True,63.69999999999999
696,1010060063,625.06,78.7,52386.0,614.8,83.0,52386.0,False,-10.259999999999991,True,4.299999999999997
697,1010070001,1566.81,241.7,34545.0,571.6,108.9,34545.0,False,-995.2099999999999,False,-132.79999999999998
698,1010070054,374.13,63.1,34545.0,383.3,66.1,34545.0,True,9.170000000000016,True,2.999999999999993
699,1010070061,76.46,5.2,34545.0,1327.1,112.2,34545.0,True,1250.6399999999999,True,107.0
700,1008197503,424.28,63.1,21282.0,395.7,70.4,21282.0,False,-28.579999999999984,True,7.300000000000004
701,1010080026,545.0,127.1,34545.0,597.6,148.0,34545.0,True,52.60000000000002,True,20.900000000000006
702,1010080029,1845.9,94.4,34545.0,2052.2,113.9,34545.0,True,206.29999999999973,True,19.5
703,1010087501,795.36,26.6,34545.0,1421.6,57.3,34545.0,True,626.2399999999999,True,30.699999999999996
704,1010087502,831.2,78.2,34545.0,837.9,87.2,34545.0,True,6.699999999999932,True,9.0
705,1010090029,2764.86,100.0,34545.0,2036.1,84.7,34545.0,False,-728.7600000000002,False,-15.299999999999997
706,1010097501,3302.7,88.8,34545.0,3030.3,95.0,34545.0,False,-272.39999999999964,True,6.200000000000003
707,4022350047,326.69,65.9,56267.0,354.2,74.4,56267.0,True,27.50999999999999,True,8.5
708,4102120033,926.6,93.7,30693.0,1031.3,111.7,30693.0,True,104.69999999999993,True,18.0
709,3050880006,281.44,79.5,28015.0,351.4,101.9,28015.0,True,69.95999999999998,True,22.400000000000006
710,1010110013,334.31,31.7,34545.0,658.4,70.7,34545.0,True,324.09,True,39.0
711,1010110025,433.41,92.6,34545.0,455.3,103.0,34545.0,True,21.889999999999986,True,10.400000000000006
712,1015160013,1275.71,256.3,47250.0,1239.7,260.5,47250.0,False,-36.00999999999999,True,4.199999999999989
713,1010110045,374.69,61.3,34545.0,381.7,67.0,34545.0,True,7.009999999999991,True,5.700000000000003
714,1010110052,2551.57,89.6,34545.0,2206.9,88.8,34545.0,False,-344.6700000000001,False,-0.7999999999999972
715,1010117502,2141.93,53.5,34545.0,2221.5,65.7,34545.0,True,79.57000000000016,True,12.200000000000003
716,1010117503,770.84,133.1,34545.0,828.8,143.5,34545.0,True,57.95999999999992,True,10.400000000000006
717,1010117505,580.98,70.5,34545.0,574.9,80.6,34545.0,False,-6.080000000000041,True,10.099999999999994
718,3051010054,279.15,73.6,24271.0,298.1,81.8,24271.0,True,18.950000000000045,True,8.200000000000003
719,1010150001,1642.01,105.0,12173.0,1756.9,119.7,12173.0,True,114.8900000000001,True,14.700000000000003
720,1021570050,698.82,138.7,31832.0,935.4,179.4,31832.0,True,236.57999999999993,True,40.70000000000002
721,1010190001,3233.3,125.9,26625.0,2379.5,111.2,26625.0,False,-853.8000000000002,False,-14.700000000000003
722,1010200005,2940.11,81.6,26625.0,3451.3,103.2,26625.0,True,511.19000000000005,True,21.60000000000001
723,1010207502,1551.52,79.0,26625.0,1509.3,86.9,26625.0,False,-42.22000000000003,True,7.900000000000006
724,1010210001,3874.84,133.9,26625.0,3857.5,142.7,26625.0,False,-17.340000000000146,True,8.799999999999983
725,1010220061,474.23,40.5,52386.0,941.6,78.4,52386.0,True,467.37,True,37.900000000000006
726,1010240001,2505.79,81.2,52386.0,1814.4,63.8,52386.0,False,-691.3899999999999,False,-17.400000000000006
727,1010257501,919.2,75.7,52386.0,961.9,85.1,52386.0,True,42.69999999999993,True,9.399999999999991
728,1010257502,3252.32,138.8,52386.0,2892.2,129.6,52386.0,False,-360.12000000000035,False,-9.200000000000017
729,1010260026,496.01,94.1,34545.0,545.8,110.6,34545.0,True,49.789999999999964,True,16.5
730,1010260049,1990.88,134.4,34545.0,1988.2,145.6,34545.0,False,-2.6800000000000637,True,11.199999999999989
731,1010290027,854.02,56.5,34545.0,1095.8,84.0,34545.0,True,241.77999999999997,True,27.5
732,1010290036,835.94,111.4,34545.0,905.2,129.1,34545.0,True,69.25999999999999,True,17.69999999999999
733,1012027501,666.14,52.1,39609.0,586.9,52.6,39609.0,False,-79.24000000000001,True,0.5
734,3072120104,590.55,95.3,22137.0,511.9,84.4,22137.0,False,-78.64999999999998,False,-10.899999999999991
735,1010300039,732.08,99.8,34545.0,781.2,107.8,34545.0,True,49.120000000000005,True,8.0
736,1010300048,574.69,80.9,34545.0,520.9,78.3,34545.0,False,-53.79000000000008,False,-2.6000000000000085
737,1010327501,3050.58,66.3,14167.0,2982.1,74.4,14167.0,False,-68.48000000000002,True,8.100000000000009
738,1010330001,2408.03,154.9,76675.0,2028.9,135.7,76675.0,False,-379.1300000000001,False,-19.200000000000017
739,1021710052,955.5,96.3,26238.0,466.3,42.7,26238.0,False,-489.2,False,-53.599999999999994
740,1010390032,815.87,86.0,46279.0,885.4,100.3,46279.0,True,69.52999999999997,True,14.299999999999997
741,1010407501,4394.7,77.4,46279.0,3837.4,79.5,46279.0,False,-557.2999999999997,True,2.0999999999999943
742,1010410011,1153.07,100.8,36042.0,1309.2,126.3,36042.0,True,156.1300000000001,True,25.5
743,1010410029,1589.67,86.5,36042.0,1451.8,80.9,36042.0,False,-137.87000000000012,False,-5.599999999999994
744,1010427502,1547.53,86.8,36042.0,1330.1,84.7,36042.0,False,-217.43000000000006,False,-2.0999999999999943
745,1010437501,118.88,22.4,36042.0,636.8,148.7,36042.0,True,517.92,True,126.29999999999998
746,1010437503,350.57,88.4,36042.0,364.0,102.5,36042.0,True,13.430000000000007,True,14.099999999999994
747,1010440029,1425.42,53.5,36042.0,1392.0,54.4,36042.0,False,-33.42000000000007,True,0.8999999999999986
748,1010450012,405.2,61.4,56507.0,372.8,61.1,56507.0,False,-32.39999999999998,False,-0.29999999999999716
749,1010450029,2984.07,106.3,56507.0,2728.5,113.8,56507.0,False,-255.57000000000016,True,7.5
750,1010450051,343.6,84.0,56507.0,322.4,82.9,56507.0,False,-21.200000000000045,False,-1.0999999999999943
751,1010460001,295.4,40.2,56507.0,501.0,92.6,56507.0,True,205.60000000000002,True,52.39999999999999
752,1020330038,568.3,97.1,31105.0,503.2,92.3,31105.0,False,-65.09999999999997,False,-4.799999999999997
753,1020370001,362.56,37.9,40230.0,307.5,35.8,40230.0,False,-55.06,False,-2.1000000000000014
754,1010460047,1225.12,80.3,56507.0,1772.7,121.8,56507.0,True,547.5800000000002,True,41.5
755,1019880074,521.62,99.1,35804.0,751.8,161.3,35804.0,True,230.17999999999995,True,62.20000000000002
756,1010487501,1307.25,73.2,56507.0,3124.8,192.8,56507.0,True,1817.5500000000002,True,119.60000000000001
757,1010487503,2198.38,96.0,56507.0,2042.1,103.6,56507.0,False,-156.2800000000002,True,7.599999999999994
758,1021800400,105.65,19.8,12194.0,332.2,74.0,12194.0,True,226.54999999999998,True,54.2
759,1010490001,1022.91,36.1,14264.0,1623.8,89.2,14264.0,True,600.89,True,53.1
760,1010500049,449.18,74.0,14167.0,323.4,60.3,14167.0,False,-125.78000000000003,False,-13.700000000000003
761,1010517501,1984.96,106.7,14167.0,2193.5,127.4,14167.0,True,208.53999999999996,True,20.700000000000003
762,1010520001,10556.46,72.1,76675.0,11050.6,81.9,76675.0,True,494.14000000000124,True,9.800000000000011
763,1010620019,1268.12,91.0,36042.0,1280.4,99.7,36042.0,True,12.2800000000002,True,8.700000000000003
764,1010630035,334.08,68.8,36042.0,388.5,80.8,36042.0,True,54.420000000000016,True,12.0
765,1010640036,1411.49,110.4,56507.0,1436.2,115.8,56507.0,True,24.710000000000036,True,5.3999999999999915
766,1010647502,412.09,71.6,56507.0,396.2,77.3,56507.0,False,-15.889999999999986,True,5.700000000000003
767,1010660029,639.2,116.8,56507.0,518.8,113.8,56507.0,False,-120.40000000000009,False,-3.0
768,1010660037,618.27,68.1,56507.0,589.6,64.8,56507.0,False,-28.66999999999996,False,-3.299999999999997
769,1010660053,495.2,52.2,56507.0,444.1,69.6,56507.0,False,-51.099999999999966,True,17.39999999999999
770,1010670008,551.14,53.9,56507.0,900.1,96.9,56507.0,True,348.96000000000004,True,43.00000000000001
771,1010670012,1534.62,90.8,56507.0,1465.0,86.1,56507.0,False,-69.61999999999989,False,-4.700000000000003
772,1010677501,871.95,100.1,56507.0,898.2,108.9,56507.0,True,26.25,True,8.800000000000011
773,1010680003,5051.45,86.8,14264.0,4605.7,83.9,14264.0,False,-445.75,False,-2.8999999999999915
774,1010700029,2232.26,85.4,30833.0,2695.0,112.4,30833.0,True,462.7399999999998,True,27.0
775,1010710042,1647.86,78.5,13214.0,2094.5,109.3,13214.0,True,446.6400000000001,True,30.799999999999997
776,4002010001,658.48,88.2,25000.0,704.4,100.6,25000.0,True,45.91999999999996,True,12.399999999999991
777,1011200017,271.61,52.7,40665.0,338.6,67.2,40665.0,True,66.99000000000001,True,14.5
778,4030840039,346.51,57.4,55048.0,297.4,63.1,55048.0,False,-49.110000000000014,True,5.700000000000003
779,1010760015,314.39,53.7,13214.0,255.4,86.9,13214.0,False,-58.98999999999998,True,33.2
780,1010800030,414.41,83.0,14667.0,420.5,88.8,14667.0,True,6.089999999999975,True,5.799999999999997
781,1010807501,1646.93,121.1,14667.0,1542.4,120.1,14667.0,False,-104.52999999999997,False,-1.0
782,1010817502,2159.16,125.1,14667.0,2332.5,145.9,14667.0,True,173.34000000000015,True,20.80000000000001
783,1018400029,1119.71,35.8,40357.0,1204.3,41.6,40357.0,True,84.58999999999992,True,5.800000000000004
784,1010840009,2614.03,103.9,14667.0,2017.8,71.5,14667.0,False,-596.2300000000002,False,-32.400000000000006
785,1011050029,3558.35,92.3,14667.0,3514.1,99.7,14667.0,False,-44.25,True,7.400000000000006
786,4014210001,1870.12,89.1,49957.0,2218.6,111.9,49957.0,True,348.48,True,22.80000000000001
787,1010830037,299.15,25.5,14667.0,281.5,65.6,14667.0,False,-17.649999999999977,True,40.099999999999994
788,1011147501,1087.99,72.2,14264.0,925.7,70.3,14264.0,False,-162.28999999999996,False,-1.9000000000000057
789,1011147502,581.04,45.9,14264.0,1201.3,131.7,14264.0,True,620.26,True,85.79999999999998
790,4096950001,230.33,42.2,40230.0,642.4,147.5,40230.0,True,412.06999999999994,True,105.3
791,1011157501,3959.16,106.2,96588.0,3663.5,109.2,96588.0,False,-295.65999999999985,True,3.0
792,1011157503,3191.61,92.4,96588.0,4089.2,116.0,96588.0,True,897.5899999999997,True,23.599999999999994
793,1011167501,11376.92,125.8,96588.0,12812.3,150.6,96588.0,True,1435.3799999999992,True,24.799999999999997
794,1011167502,1589.78,144.3,96588.0,820.7,88.2,96588.0,False,-769.0799999999999,False,-56.10000000000001
795,1011170001,3506.59,120.0,96588.0,3463.8,124.1,96588.0,False,-42.789999999999964,True,4.099999999999994
796,1011170036,696.33,63.5,96588.0,783.9,77.2,96588.0,True,87.56999999999994,True,13.700000000000003
797,1011177502,667.88,74.8,96588.0,1052.2,140.3,96588.0,True,384.32000000000005,True,65.50000000000001
798,1003780017,435.14,104.0,42378.0,434.7,108.0,42378.0,False,-0.4399999999999977,True,4.0
799,4014510001,637.83,108.8,56346.0,817.0,142.1,56346.0,True,179.16999999999996,True,33.3
800,1011189001,1826.84,70.2,96588.0,2371.9,104.9,96588.0,True,545.0600000000002,True,34.7
801,3054110023,554.76,110.0,57853.0,109.1,22.1,57853.0,False,-445.65999999999997,False,-87.9
802,1011190036,743.97,71.4,40665.0,729.0,76.3,40665.0,False,-14.970000000000027,True,4.8999999999999915
803,1011190047,381.85,76.2,40665.0,365.7,78.8,40665.0,False,-16.150000000000034,True,2.5999999999999943
804,3073810006,287.82,94.0,68833.0,264.9,86.1,68833.0,False,-22.920000000000016,False,-7.900000000000006
805,1011200014,310.58,60.0,40665.0,339.0,70.6,40665.0,True,28.420000000000016,True,10.599999999999994
806,1021740020,534.03,141.6,21023.0,500.1,95.0,21023.0,False,-33.92999999999995,False,-46.599999999999994
807,1011200029,726.16,80.4,40665.0,587.3,82.4,40665.0,False,-138.86,True,2.0
808,1011200051,266.16,72.5,40665.0,271.1,80.7,40665.0,True,4.939999999999998,True,8.200000000000003
809,1011200057,347.51,61.8,40665.0,392.3,74.9,40665.0,True,44.79000000000002,True,13.100000000000009
810,1011200061,264.58,59.8,40665.0,282.2,65.3,40665.0,True,17.620000000000005,True,5.5
811,1011207501,828.49,38.4,40665.0,1032.0,65.4,40665.0,True,203.51,True,27.000000000000007
812,1011210017,596.85,68.9,40665.0,673.7,83.3,40665.0,True,76.85000000000002,True,14.399999999999991
813,1021360128,464.99,94.4,30106.0,615.6,126.2,30106.0,True,150.61,True,31.799999999999997
814,1021740093,569.9,93.7,21023.0,502.7,87.2,21023.0,False,-67.19999999999999,False,-6.5
815,1011240027,2696.18,62.5,71839.0,3253.6,81.6,71839.0,True,557.4200000000001,True,19.099999999999994
816,1011240046,937.12,86.3,71839.0,836.8,80.4,71839.0,False,-100.32000000000005,False,-5.8999999999999915
817,1011250002,279.46,78.0,71839.0,272.9,79.5,71839.0,False,-6.560000000000002,True,1.5
818,1011250009,513.77,79.2,71839.0,561.7,92.5,71839.0,True,47.930000000000064,True,13.299999999999997
819,3050530038,476.42,112.9,25435.0,204.1,67.4,25435.0,False,-272.32000000000005,False,-45.5
820,1011250025,2073.45,55.5,71839.0,1199.4,39.1,71839.0,False,-874.0499999999997,False,-16.4
821,1011257501,524.86,49.9,71839.0,652.6,86.9,71839.0,True,127.74000000000001,True,37.00000000000001
822,1011260014,1594.75,63.4,71839.0,1974.3,83.3,71839.0,True,379.54999999999995,True,19.9
823,1020710061,647.62,145.1,20393.0,496.3,114.1,20393.0,False,-151.32,False,-31.0
824,4013760032,408.11,105.3,17212.0,406.4,110.1,17212.0,False,-1.7100000000000364,True,4.799999999999997
825,1011280001,699.91,79.0,16308.0,1066.4,123.1,16308.0,True,366.4900000000001,True,44.099999999999994
826,3066860001,362.54,102.7,47188.0,454.7,126.3,47188.0,True,92.15999999999997,True,23.599999999999994
827,1011290045,278.85,61.5,16308.0,296.9,66.2,16308.0,True,18.049999999999955,True,4.700000000000003
828,1011290055,163.8,17.1,16308.0,413.1,45.1,16308.0,True,249.3,True,28.0
829,1011290059,1026.1,103.8,16308.0,959.4,105.0,16308.0,False,-66.69999999999993,True,1.2000000000000028
830,1011317501,1252.07,72.2,14264.0,1206.2,82.2,14264.0,False,-45.86999999999989,True,10.0
831,1011380001,2544.97,85.0,40665.0,3187.5,108.4,40665.0,True,642.5300000000002,True,23.400000000000006
832,1011380053,708.9,40.2,40665.0,666.4,42.4,40665.0,False,-42.5,True,2.1999999999999957
833,1011387501,1791.98,120.4,40665.0,2372.4,197.9,40665.0,True,580.4200000000001,True,77.5
834,1011387502,3666.52,68.9,96588.0,3097.1,67.8,96588.0,False,-569.4200000000001,False,-1.1000000000000085
835,1011390001,2759.71,81.2,40665.0,2918.3,89.3,40665.0,True,158.59000000000015,True,8.099999999999994
836,1011400046,682.51,73.7,40665.0,640.2,73.3,40665.0,False,-42.309999999999945,False,-0.4000000000000057
837,1011407501,5676.9,89.5,40665.0,5297.5,114.2,40665.0,False,-379.39999999999964,True,24.700000000000003
838,1011407502,1928.38,110.0,40665.0,1407.9,105.6,40665.0,False,-520.48,False,-4.400000000000006
839,1011417501,614.99,116.8,40665.0,700.2,141.7,40665.0,True,85.21000000000004,True,24.89999999999999
840,1011417502,1591.35,105.0,40665.0,1578.8,114.0,40665.0,False,-12.549999999999955,True,9.0
841,1011427502,1075.71,73.5,71839.0,995.0,75.0,71839.0,False,-80.71000000000004,True,1.5
842,1011430015,458.69,74.0,71839.0,416.2,72.0,71839.0,False,-42.49000000000001,False,-2.0
843,1011430037,659.07,182.2,71839.0,308.3,102.8,71839.0,False,-350.77000000000004,False,-79.39999999999999
844,1011430060,534.04,119.3,71839.0,476.2,107.9,71839.0,False,-57.839999999999975,False,-11.399999999999991
845,1011437504,203.44,60.0,71839.0,249.1,77.0,71839.0,True,45.66,True,17.0
846,1011437505,252.73,64.2,71839.0,206.2,62.0,71839.0,False,-46.53,False,-2.200000000000003
847,1015157502,2749.56,74.3,47250.0,2249.4,81.9,47250.0,False,-500.15999999999985,True,7.6000000000000085
848,1011440024,137.49,20.0,71839.0,252.3,43.4,71839.0,True,114.81,True,23.4
849,1011440061,653.46,72.4,71839.0,701.8,82.9,71839.0,True,48.33999999999992,True,10.5
850,1011447501,331.59,64.5,71839.0,366.2,73.3,71839.0,True,34.610000000000014,True,8.799999999999997
851,1011450001,858.0,67.6,71839.0,868.7,73.1,71839.0,True,10.700000000000045,True,5.5
852,1011450025,364.8,82.1,71839.0,408.6,98.0,71839.0,True,43.80000000000001,True,15.900000000000006
853,1011460018,234.5,69.0,16308.0,253.4,79.9,16308.0,True,18.900000000000006,True,10.900000000000006
854,1011467501,428.3,61.8,16308.0,483.8,73.3,16308.0,True,55.5,True,11.5
855,1011477501,1136.63,58.7,16308.0,1254.4,69.7,16308.0,True,117.76999999999998,True,11.0
856,1011480001,658.09,63.4,16308.0,862.7,91.3,16308.0,True,204.61,True,27.9
857,1011230029,2110.72,59.9,71839.0,2082.7,64.0,71839.0,False,-28.019999999999982,True,4.100000000000001
858,4051370102,2355.47,82.3,37897.0,2240.0,83.7,37897.0,False,-115.4699999999998,True,1.4000000000000057
859,1011500041,587.74,62.4,89811.0,345.3,48.6,89811.0,False,-242.44,False,-13.799999999999997
860,1011500056,505.02,54.7,89811.0,491.1,56.4,89811.0,False,-13.919999999999959,True,1.6999999999999957
861,1013810069,470.31,57.2,55705.0,569.3,75.8,55705.0,True,98.98999999999995,True,18.599999999999994
862,1011517501,2558.3,115.9,10775.0,2584.4,126.3,10775.0,True,26.09999999999991,True,10.399999999999991
863,1011517503,1530.95,72.8,10775.0,1452.3,81.5,10775.0,False,-78.65000000000009,True,8.700000000000003
864,1011520013,1902.76,110.8,10775.0,2336.8,131.2,10775.0,True,434.0400000000002,True,20.39999999999999
865,1011527501,705.22,62.4,10775.0,670.0,65.1,10775.0,False,-35.22000000000003,True,2.6999999999999957
866,1011527502,419.73,104.2,10775.0,541.0,145.2,10775.0,True,121.26999999999998,True,40.999999999999986
867,1011560001,1303.76,36.0,18448.0,1179.9,41.4,18448.0,False,-123.8599999999999,True,5.399999999999999
868,1011560020,1877.74,141.3,18448.0,1655.0,146.9,18448.0,False,-222.74,True,5.599999999999994
869,1011587501,1216.48,27.5,39864.0,2433.2,69.2,39864.0,True,1216.7199999999998,True,41.7
870,1011587502,2710.62,62.1,39864.0,2456.4,66.1,39864.0,False,-254.2199999999998,True,3.999999999999993
871,1011587503,3270.28,76.6,39864.0,2969.9,81.6,39864.0,False,-300.3800000000001,True,5.0
872,1011587504,2991.38,49.8,39864.0,3453.8,73.2,39864.0,True,462.4200000000001,True,23.400000000000006
873,1011587505,1216.42,28.0,39864.0,2416.1,69.9,39864.0,True,1199.6799999999998,True,41.900000000000006
874,1011587506,1424.35,78.6,39864.0,1386.0,86.1,39864.0,False,-38.34999999999991,True,7.5
875,1011280029,660.92,60.8,16308.0,508.7,63.9,16308.0,False,-152.21999999999997,True,3.1000000000000014
876,1011620029,2190.97,116.3,67317.0,2805.6,104.3,67317.0,True,614.6300000000001,False,-12.0
877,1011630001,641.48,61.9,67317.0,694.0,69.9,67317.0,True,52.51999999999998,True,8.000000000000007
878,1011630053,427.94,77.7,67317.0,477.9,93.2,67317.0,True,49.95999999999998,True,15.5
879,1015120001,1138.73,85.8,41887.0,985.4,81.7,41887.0,False,-153.33000000000004,False,-4.099999999999994
880,1011637501,421.59,124.8,67317.0,354.5,106.7,67317.0,False,-67.08999999999997,False,-18.099999999999994
881,1011640005,1456.06,84.6,67317.0,1563.5,98.9,67317.0,True,107.44000000000005,True,14.300000000000011
882,4097600022,544.48,151.5,29038.0,620.6,175.6,29038.0,True,76.12,True,24.099999999999994
883,1011650004,907.67,70.4,67317.0,896.0,74.9,67317.0,False,-11.669999999999959,True,4.5
884,1011657501,724.99,35.2,67317.0,739.7,39.0,67317.0,True,14.710000000000036,True,3.799999999999997
885,1011657503,5228.86,131.8,67317.0,3930.8,134.7,67317.0,False,-1298.0599999999995,True,2.8999999999999773
886,1011660001,631.27,66.9,59583.0,728.2,84.4,59583.0,True,96.93000000000006,True,17.5
887,1011660061,442.22,64.2,59583.0,505.0,78.0,59583.0,True,62.77999999999997,True,13.799999999999997
888,1011670001,410.95,61.3,59583.0,468.1,75.1,59583.0,True,57.150000000000034,True,13.799999999999997
889,1011670059,415.24,99.1,59583.0,169.8,39.7,59583.0,False,-245.44,False,-59.39999999999999
890,1011670061,237.79,18.6,59583.0,802.6,71.0,59583.0,True,564.8100000000001,True,52.4
891,1011677501,629.87,48.5,59583.0,789.6,64.1,59583.0,True,159.73000000000002,True,15.599999999999994
892,1011677502,1382.99,61.5,59583.0,1227.6,59.8,59583.0,False,-155.3900000000001,False,-1.7000000000000028
893,1011680010,986.2,70.2,59583.0,1079.7,81.4,59583.0,True,93.5,True,11.200000000000003
894,1011680022,1268.69,98.8,59583.0,674.7,63.4,59583.0,False,-593.99,False,-35.4
895,1011687501,1600.44,67.2,59583.0,946.5,48.0,59583.0,False,-653.94,False,-19.200000000000003
896,1011690008,736.51,82.5,59583.0,667.5,81.4,59583.0,False,-69.00999999999999,False,-1.0999999999999943
897,1011690029,142.66,11.5,59583.0,103.0,9.4,59583.0,False,-39.66,False,-2.0999999999999996
898,1011697502,488.77,76.5,59583.0,434.9,72.4,59583.0,False,-53.870000000000005,False,-4.099999999999994
899,1011700012,1290.03,71.0,14432.0,1207.8,71.5,14432.0,False,-82.23000000000002,True,0.5
900,1011700023,391.02,71.0,14432.0,398.3,75.3,14432.0,True,7.28000000000003,True,4.299999999999997
901,1011707501,1748.78,58.4,14432.0,1759.2,63.5,14432.0,True,10.420000000000073,True,5.100000000000001
902,1011710062,3154.4,69.0,18448.0,3168.9,74.8,18448.0,True,14.5,True,5.799999999999997
903,1011710063,4826.08,77.0,18448.0,5777.7,96.0,18448.0,True,951.6199999999999,True,19.0
904,1011717501,3653.77,75.1,39864.0,3252.0,71.0,39864.0,False,-401.77,False,-4.099999999999994
905,1011717502,3929.07,71.7,67317.0,3488.9,67.8,67317.0,False,-440.1700000000001,False,-3.9000000000000057
906,1011717503,2429.75,77.8,67317.0,2437.2,85.8,67317.0,True,7.449999999999818,True,8.0
907,1011717504,2150.27,105.9,18448.0,2409.2,131.4,18448.0,True,258.92999999999984,True,25.5
908,1011790019,1905.18,53.5,39864.0,1998.4,66.1,39864.0,True,93.22000000000003,True,12.599999999999994
909,1011797501,1158.31,22.6,39864.0,2826.7,71.7,39864.0,True,1668.3899999999999,True,49.1
910,1011797502,1099.25,21.3,39864.0,2697.9,66.9,39864.0,True,1598.65,True,45.60000000000001
911,1011797503,3825.23,84.3,39864.0,3521.1,81.1,39864.0,False,-304.1300000000001,False,-3.200000000000003
912,1011820020,1353.73,62.3,67317.0,1233.9,66.4,67317.0,False,-119.82999999999993,True,4.1000000000000085
913,1014590001,1016.16,53.4,26330.0,929.0,52.4,26330.0,False,-87.15999999999997,False,-1.0
914,1011830037,778.78,66.1,67317.0,830.3,75.8,67317.0,True,51.51999999999998,True,9.700000000000003
915,4104610057,345.38,98.3,22265.0,347.4,98.6,22265.0,True,2.019999999999982,True,0.29999999999999716
916,1011830053,702.53,45.0,67317.0,1003.5,88.6,67317.0,True,300.97,True,43.599999999999994
917,1011840031,2633.82,49.5,67317.0,2796.6,64.0,67317.0,True,162.77999999999975,True,14.5
918,1011840087,547.99,84.7,59583.0,540.5,88.9,59583.0,False,-7.490000000000009,True,4.200000000000003
919,1011850001,1096.39,64.0,59583.0,1060.2,66.2,59583.0,False,-36.190000000000055,True,2.200000000000003
920,1011850032,572.68,81.5,59583.0,496.7,76.5,59583.0,False,-75.97999999999996,False,-5.0
921,1022370023,448.97,92.1,49352.0,478.2,107.2,49352.0,True,29.22999999999996,True,15.100000000000009
922,1007987505,247.19,47.8,82081.0,257.4,55.6,82081.0,True,10.20999999999998,True,7.800000000000004
923,1011860025,985.02,69.8,59583.0,1014.8,77.3,59583.0,True,29.779999999999973,True,7.5
924,1011860033,489.07,68.2,59583.0,553.2,89.3,59583.0,True,64.13000000000005,True,21.099999999999994
925,1011860051,388.39,76.1,59583.0,314.7,68.1,59583.0,False,-73.69,False,-8.0
926,1011860052,789.02,58.8,14432.0,583.9,51.9,14432.0,False,-205.12,False,-6.899999999999999
927,1011860087,306.57,59.8,14432.0,333.4,69.5,14432.0,True,26.829999999999984,True,9.700000000000003
928,4012770058,515.2,72.0,15714.0,501.1,72.1,15714.0,False,-14.100000000000023,True,0.09999999999999432
929,1011860095,411.06,70.6,14432.0,421.1,77.4,14432.0,True,10.04000000000002,True,6.800000000000011
930,1011950001,290.89,45.1,89811.0,447.7,75.2,89811.0,True,156.81,True,30.1
931,1011950010,370.83,64.3,89811.0,361.0,67.4,89811.0,False,-9.829999999999984,True,3.1000000000000085
